;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;1st Lyapunov Exponent;2nd Lyapunov Exponent;3rd Lyapunov Exponent;4th Lyapunov Exponent;Sample Rate
276;Actor_05;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-05.wav;69160;3.1365079365079365;0.13706872;0.037466217;-0.050681815;-0.20043214;9999.975
277;Actor_05;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-05.wav;74309;3.3700226757369616;0.14894311;0.038923584;-0.050980173;-0.20502736;9999.933
278;Actor_05;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-05.wav;69159;3.136462585034013;0.13739973;0.035554457;-0.05158551;-0.20344135;9999.801
279;Actor_05;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-05.wav;67688;3.069750566893424;0.13851625;0.03769458;-0.049333666;-0.20333953;9999.835
280;Actor_05;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-05.wav;71367;3.2365986394557824;0.089079045;0.019997034;-0.050644506;-0.1823571;10000.004
281;Actor_05;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-05.wav;78724;3.570249433106576;0.085323505;0.020662835;-0.046795238;-0.17760415;9999.861
282;Actor_05;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-05.wav;71367;3.2365986394557824;0.089811526;0.018759258;-0.05321791;-0.18196961;10000.004
283;Actor_05;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-05.wav;68424;3.1031292517006803;0.08506066;0.016984044;-0.05187444;-0.17841573;9999.905
284;Actor_05;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-05.wav;95646;4.337687074829932;0.12492613;0.031084444;-0.053022936;-0.19579157;9999.799
285;Actor_05;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-05.wav;90496;4.104126984126984;0.11689439;0.02630186;-0.0536618;-0.19450241;9999.935
286;Actor_05;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-05.wav;86081;3.9039002267573695;0.13245717;0.034678295;-0.052109033;-0.20305173;9999.999
287;Actor_05;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-05.wav;82403;3.737097505668934;0.13764988;0.0337258;-0.051789857;-0.20290622;10000.007
288;Actor_05;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-05.wav;95646;4.337687074829932;0.13278419;0.033345185;-0.050672147;-0.19905092;9999.799
289;Actor_05;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-05.wav;86081;3.9039002267573695;0.13225916;0.033945784;-0.05086733;-0.20054123;9999.999
290;Actor_05;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-05.wav;94175;4.270975056689342;0.12085004;0.030290278;-0.0491362;-0.19246463;9999.824
291;Actor_05;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-05.wav;100061;4.537913832199546;0.1283735;0.0353925;-0.046005726;-0.19012298;9999.97
292;Actor_05;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-05.wav;82403;3.737097505668934;0.1376975;0.03606749;-0.050130256;-0.20130576;10000.007
293;Actor_05;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-05.wav;80931;3.670340136054422;0.12239616;0.02871614;-0.05174451;-0.1967926;9999.891
294;Actor_05;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-05.wav;67688;3.069750566893424;0.14591642;0.038347166;-0.052455593;-0.2044093;9999.835
295;Actor_05;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-05.wav;81667;3.703718820861678;0.14398652;0.03844444;-0.052382205;-0.20062996;9999.949
296;Actor_05;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-05.wav;91232;4.13750566893424;0.13246791;0.03449795;-0.050087392;-0.20195334;9999.986
297;Actor_05;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-05.wav;90496;4.104126984126984;0.13469246;0.033932813;-0.049810268;-0.19617821;9999.935
298;Actor_05;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-05.wav;80931;3.670340136054422;0.12520665;0.03176698;-0.050070345;-0.1985448;9999.891
299;Actor_05;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-05.wav;77989;3.5369160997732427;0.14687589;0.03942675;-0.04791284;-0.20088442;9999.954
300;Actor_06;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-06.wav;73574;3.336689342403628;0.16423784;0.046764217;-0.051142808;-0.21392207;10000.032
301;Actor_06;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-06.wav;79460;3.603628117913832;0.12570828;0.033223715;-0.050692346;-0.19648494;9999.922
302;Actor_06;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-06.wav;75045;3.4034013605442177;0.13018678;0.033017546;-0.053151935;-0.20050809;9999.996
303;Actor_06;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-06.wav;75781;3.436780045351474;0.14272334;0.039469127;-0.049269993;-0.20318973;9999.768
304;Actor_06;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-06.wav;89024;4.037369614512472;0.13781275;0.033504702;-0.053906966;-0.20603415;9999.827
305;Actor_06;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-06.wav;90496;4.104126984126984;0.13033961;0.032084845;-0.053706277;-0.20495664;9999.935
306;Actor_06;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-06.wav;87553;3.970657596371882;0.10809465;0.025596678;-0.050954044;-0.19071542;9999.8545
307;Actor_06;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-06.wav;92703;4.20421768707483;0.10756163;0.026761087;-0.049165234;-0.18931329;9999.958
308;Actor_06;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-06.wav;99325;4.50453514739229;0.10930243;0.023555068;-0.05179048;-0.19247273;9999.922
309;Actor_06;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-06.wav;102268;4.638004535147393;0.13349995;0.03563592;-0.049500342;-0.20051107;9999.99
310;Actor_06;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-06.wav;95646;4.337687074829932;0.1355293;0.03578426;-0.05085746;-0.2026771;9999.799
311;Actor_06;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-06.wav;105211;4.771473922902494;0.11154349;0.02772007;-0.050087053;-0.19050527;9999.845
312;Actor_06;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-06.wav;77988;3.53687074829932;0.08333423;0.01795554;-0.052221395;-0.18034098;9999.8
313;Actor_06;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-06.wav;79460;3.603628117913832;0.08925571;0.016222494;-0.05436565;-0.18523026;9999.922
314;Actor_06;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-06.wav;76517;3.47015873015873;0.12293586;0.031930897;-0.04913007;-0.19560134;9999.831
315;Actor_06;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-06.wav;75781;3.436780045351474;0.0982154;0.02117986;-0.05102251;-0.18449199;9999.768
316;Actor_06;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-06.wav;77253;3.5035374149659866;0.05293841;0.0030962809;-0.057294264;-0.17538035;9999.894
317;Actor_06;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-06.wav;76517;3.47015873015873;0.06854629;0.008801388;-0.055642225;-0.18439214;9999.831
318;Actor_06;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-06.wav;78724;3.570249433106576;0.06174462;0.005009774;-0.056778554;-0.18101993;9999.861
319;Actor_06;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-06.wav;79460;3.603628117913832;0.04884987;0.00076208636;-0.05713536;-0.1740857;9999.922
320;Actor_06;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-06.wav;78724;3.570249433106576;0.15569445;0.04443413;-0.050006457;-0.20416577;9999.861
321;Actor_06;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-06.wav;79460;3.603628117913832;0.14682496;0.03955384;-0.05014536;-0.2023204;9999.922
322;Actor_06;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-06.wav;76517;3.47015873015873;0.18604204;0.053360242;-0.050362967;-0.22062334;9999.831
323;Actor_06;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-06.wav;75781;3.436780045351474;0.14814824;0.03894545;-0.05046207;-0.203686;9999.768
324;Actor_06;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-06.wav;92703;4.20421768707483;0.06979749;0.008520992;-0.057041455;-0.18120083;9999.958
325;Actor_06;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-06.wav;90496;4.104126984126984;0.098827995;0.02156524;-0.053101726;-0.1884501;9999.935
326;Actor_06;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-06.wav;101532;4.6046258503401365;0.09061825;0.019937394;-0.051568415;-0.18370311;9999.944
327;Actor_06;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-06.wav;89024;4.037369614512472;0.08110437;0.015180352;-0.054066014;-0.18539074;9999.827
328;Actor_06;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-06.wav;83139;3.7704761904761903;0.10794752;0.025150489;-0.05054296;-0.19177103;9999.798
329;Actor_06;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-06.wav;87553;3.970657596371882;0.1046283;0.026399115;-0.04966518;-0.18964614;9999.8545
330;Actor_06;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-06.wav;92703;4.20421768707483;0.10262251;0.022612823;-0.051606737;-0.18490836;9999.958
331;Actor_06;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-06.wav;86081;3.9039002267573695;0.1000623;0.022764074;-0.050807767;-0.18811323;9999.999
332;Actor_06;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-06.wav;90496;4.104126984126984;0.0774164;0.010841286;-0.054832313;-0.18411885;9999.935
333;Actor_06;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-06.wav;92703;4.20421768707483;0.053903572;0.0028436487;-0.055556666;-0.1726386;9999.958
334;Actor_06;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-06.wav;97853;4.437777777777778;0.063189074;0.0063410816;-0.05429557;-0.17808607;9999.825
335;Actor_06;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-06.wav;98589;4.471156462585034;0.052248698;0.0029215594;-0.055475757;-0.17545085;9999.874
336;Actor_06;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-06.wav;80195;3.6369614512471657;0.12671636;0.034377933;-0.049285028;-0.19595243;9999.831
337;Actor_06;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-06.wav;75781;3.436780045351474;0.10202271;0.024279337;-0.050225656;-0.1854553;9999.768
338;Actor_06;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-06.wav;78725;3.570294784580499;0.11352209;0.030584024;-0.047860023;-0.18764623;10000.015
339;Actor_06;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-06.wav;77253;3.5035374149659866;0.11655703;0.02984993;-0.05045717;-0.18813814;9999.894
340;Actor_06;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-06.wav;80196;3.637006802721088;0.042550597;-0.0044501773;-0.05972123;-0.17462651;9999.981
341;Actor_06;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-06.wav;79460;3.603628117913832;0.039453078;-0.0042345924;-0.05914238;-0.17438094;9999.922
342;Actor_06;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-06.wav;82403;3.737097505668934;0.04551024;-0.0011669163;-0.056593183;-0.17408128;10000.007
343;Actor_06;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-06.wav;82403;3.737097505668934;0.04177748;-0.004893902;-0.061059784;-0.17914243;10000.007
344;Actor_06;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-06.wav;77253;3.5035374149659866;0.12213278;0.03511563;-0.048156526;-0.19571367;9999.894
345;Actor_06;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-06.wav;94175;4.270975056689342;0.11284825;0.025238235;-0.051437072;-0.19233926;9999.824
346;Actor_06;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-06.wav;82403;3.737097505668934;0.15163891;0.040431514;-0.04781075;-0.20122936;10000.007
347;Actor_06;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-06.wav;86817;3.937278911564626;0.113131545;0.027571542;-0.04865131;-0.18730488;9999.8
348;Actor_06;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-06.wav;94911;4.304353741496598;0.0758304;0.010057057;-0.054847974;-0.18317118;9999.875
349;Actor_06;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-06.wav;86817;3.937278911564626;0.12266453;0.03155091;-0.050727222;-0.19472618;9999.8
350;Actor_06;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-06.wav;89024;4.037369614512472;0.11477412;0.026205922;-0.051170915;-0.19469444;9999.827
351;Actor_06;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-06.wav;87553;3.970657596371882;0.10349649;0.024119433;-0.04959803;-0.1838192;9999.8545
352;Actor_06;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-06.wav;71367;3.2365986394557824;0.14471947;0.038234923;-0.052725684;-0.2022395;10000.004
353;Actor_06;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-06.wav;71367;3.2365986394557824;0.14477521;0.040497266;-0.049529873;-0.2031318;10000.004
354;Actor_06;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-06.wav;70631;3.2032199546485263;0.1347322;0.03396891;-0.05202698;-0.19914497;9999.9375
355;Actor_06;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-06.wav;69159;3.136462585034013;0.11051402;0.027504439;-0.050044063;-0.18786962;9999.801
356;Actor_06;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-06.wav;71367;3.2365986394557824;0.117904276;0.032557014;-0.047784876;-0.18720356;10000.004
357;Actor_06;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-06.wav;74310;3.3700680272108845;0.09686949;0.017690975;-0.05439284;-0.18994252;9999.798
358;Actor_06;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-06.wav;72839;3.3033560090702947;0.093886584;0.018979242;-0.05348259;-0.18570568;9999.83
359;Actor_06;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-06.wav;70631;3.2032199546485263;0.09592472;0.021304142;-0.052903257;-0.19046405;9999.9375
360;Actor_07;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-07.wav;86082;3.903945578231293;0.14816123;0.041468162;-0.04778584;-0.19826677;9999.883
361;Actor_07;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-07.wav;83875;3.803854875283447;0.12657811;0.03569848;-0.04773487;-0.18907271;9999.855
362;Actor_07;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-07.wav;91231;4.1374603174603175;0.14242287;0.040770996;-0.047569666;-0.19585784;9999.8545
363;Actor_07;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-07.wav;82403;3.737097505668934;0.13176864;0.035392877;-0.04631814;-0.19151954;10000.007
364;Actor_07;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-07.wav;76517;3.47015873015873;0.1359257;0.034566335;-0.04852194;-0.19631334;9999.831
365;Actor_07;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-07.wav;82403;3.737097505668934;0.1445871;0.038509063;-0.04791414;-0.19898771;10000.007
366;Actor_07;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-07.wav;77253;3.5035374149659866;0.13292755;0.03335003;-0.04878824;-0.19744985;9999.894
367;Actor_07;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-07.wav;77989;3.5369160997732427;0.14216284;0.040174082;-0.045915406;-0.19500178;9999.954
368;Actor_07;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-07.wav;88289;4.004036281179138;0.11277461;0.030693486;-0.049100406;-0.1926192;9999.909
369;Actor_07;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-07.wav;85346;3.870566893424036;0.106250286;0.025492359;-0.047979157;-0.18365896;9999.827
370;Actor_07;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-07.wav;94175;4.270975056689342;0.111445546;0.02857319;-0.04742466;-0.18683808;9999.824
371;Actor_07;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-07.wav;90496;4.104126984126984;0.13662842;0.03805196;-0.047754522;-0.19559856;9999.935
372;Actor_07;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-07.wav;77253;3.5035374149659866;0.109919645;0.02654355;-0.04779593;-0.18315344;9999.894
373;Actor_07;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-07.wav;76517;3.47015873015873;0.14738278;0.04325534;-0.04868682;-0.20375659;9999.831
374;Actor_07;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-07.wav;75045;3.4034013605442177;0.095165536;0.02232064;-0.049554616;-0.18146998;9999.996
375;Actor_07;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-07.wav;75045;3.4034013605442177;0.095165536;0.02232064;-0.049554616;-0.18146998;9999.996
376;Actor_07;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-07.wav;90496;4.104126984126984;0.089502975;0.022692923;-0.046134315;-0.17606007;9999.935
377;Actor_07;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-07.wav;89024;4.037369614512472;0.078744926;0.015865142;-0.049447272;-0.17702287;9999.827
378;Actor_07;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-07.wav;89025;4.037414965986395;0.10693637;0.023802169;-0.051184844;-0.18689552;9999.963
379;Actor_07;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-07.wav;84610;3.83718820861678;0.07947303;0.015026338;-0.050106864;-0.17656572;10000.03
380;Actor_07;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-07.wav;77989;3.5369160997732427;0.16725323;0.046279136;-0.04834179;-0.20674028;9999.954
381;Actor_07;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-07.wav;79460;3.603628117913832;0.15425253;0.045457736;-0.04478374;-0.19457278;9999.922
382;Actor_07;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-07.wav;77989;3.5369160997732427;0.16887547;0.047570385;-0.047052443;-0.20927675;9999.954
383;Actor_07;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-07.wav;85345;3.870521541950113;0.13023548;0.03604174;-0.0480203;-0.19447608;9999.944
384;Actor_07;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-07.wav;86817;3.937278911564626;0.1020461;0.02600136;-0.047652252;-0.1838052;9999.8
385;Actor_07;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-07.wav;84610;3.83718820861678;0.13180348;0.032028306;-0.052137945;-0.19960572;10000.03
386;Actor_07;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-07.wav;80196;3.637006802721088;0.10287856;0.026511097;-0.04892077;-0.18644758;9999.981
387;Actor_07;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-07.wav;84610;3.83718820861678;0.1170159;0.029604565;-0.05090165;-0.18877473;10000.03
388;Actor_07;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-07.wav;88289;4.004036281179138;0.08916588;0.016257722;-0.05431767;-0.18163395;9999.909
389;Actor_07;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-07.wav;87553;3.970657596371882;0.10435301;0.025917582;-0.0525125;-0.18915108;9999.8545
390;Actor_07;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-07.wav;88289;4.004036281179138;0.12516697;0.032559425;-0.049990017;-0.19006196;9999.909
391;Actor_07;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-07.wav;88289;4.004036281179138;0.122510664;0.030244298;-0.051403385;-0.19862716;9999.909
392;Actor_07;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-07.wav;79460;3.603628117913832;0.07816336;0.013685396;-0.050115574;-0.1807282;9999.922
393;Actor_07;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-07.wav;88289;4.004036281179138;0.068655565;0.0067437124;-0.055783406;-0.17923923;9999.909
394;Actor_07;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-07.wav;84610;3.83718820861678;0.06660359;0.009898406;-0.053957503;-0.17657548;10000.03
395;Actor_07;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-07.wav;95646;4.337687074829932;0.07671824;0.012014372;-0.052176163;-0.1804331;9999.799
396;Actor_07;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-07.wav;75781;3.436780045351474;0.087379985;0.016002234;-0.052772034;-0.18372843;9999.768
397;Actor_07;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-07.wav;77253;3.5035374149659866;0.105077595;0.02732648;-0.05204406;-0.19029693;9999.894
398;Actor_07;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-07.wav;75781;3.436780045351474;0.112312175;0.0285537;-0.049751718;-0.18952812;9999.768
399;Actor_07;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-07.wav;74310;3.3700680272108845;0.14218654;0.041226644;-0.05027286;-0.19464274;9999.798
400;Actor_07;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-07.wav;80196;3.637006802721088;0.0845318;0.01655425;-0.0508447;-0.18060671;9999.981
401;Actor_07;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-07.wav;76517;3.47015873015873;0.07205072;0.012128943;-0.050958853;-0.17348737;9999.831
402;Actor_07;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-07.wav;75045;3.4034013605442177;0.08000556;0.014158264;-0.053517397;-0.1848706;9999.996
403;Actor_07;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-07.wav;77253;3.5035374149659866;0.10487937;0.024179993;-0.051212564;-0.18792991;9999.894
404;Actor_07;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-07.wav;77988;3.53687074829932;0.1351727;0.037575852;-0.048267048;-0.20036648;9999.8
405;Actor_07;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-07.wav;77253;3.5035374149659866;0.15231733;0.04360468;-0.04851369;-0.20681843;9999.894
406;Actor_07;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-07.wav;75781;3.436780045351474;0.13772383;0.035411563;-0.050432157;-0.2004937;9999.768
407;Actor_07;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-07.wav;77988;3.53687074829932;0.11106909;0.02755151;-0.050276704;-0.19049248;9999.8
408;Actor_07;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-07.wav;91232;4.13750566893424;0.11785353;0.02871863;-0.052597146;-0.1975008;9999.986
409;Actor_07;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-07.wav;97117;4.404399092970522;0.11838977;0.030491753;-0.05054343;-0.1947236;10000.002
410;Actor_07;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-07.wav;91231;4.1374603174603175;0.11631454;0.027868392;-0.051591896;-0.19073762;9999.8545
411;Actor_07;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-07.wav;105210;4.771428571428571;0.13121217;0.036490485;-0.049236067;-0.19453116;9999.94
412;Actor_07;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-07.wav;76517;3.47015873015873;0.13386175;0.034224447;-0.045649663;-0.19528438;9999.831
413;Actor_07;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-07.wav;77989;3.5369160997732427;0.14951943;0.04036368;-0.049974475;-0.20256285;9999.954
414;Actor_07;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-07.wav;75781;3.436780045351474;0.14749657;0.037781596;-0.04798375;-0.19944118;9999.768
415;Actor_07;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-07.wav;75781;3.436780045351474;0.14515805;0.03714609;-0.050931595;-0.19988246;9999.768
416;Actor_07;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-07.wav;85346;3.870566893424036;0.099097185;0.02459983;-0.04691256;-0.17957671;9999.827
417;Actor_07;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-07.wav;80195;3.6369614512471657;0.16143505;0.047530632;-0.045584165;-0.20716128;9999.831
418;Actor_07;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-07.wav;75781;3.436780045351474;0.1168418;0.03066122;-0.047217697;-0.18647157;9999.768
419;Actor_07;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-07.wav;76517;3.47015873015873;0.12627499;0.028319784;-0.054550264;-0.19673067;9999.831
420;Actor_08;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-08.wav;77253;3.5035374149659866;0.13159731;0.035387103;-0.04959826;-0.19451046;9999.894
421;Actor_08;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-08.wav;80196;3.637006802721088;0.12749396;0.033650257;-0.0484743;-0.1918476;9999.981
422;Actor_08;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-08.wav;77988;3.53687074829932;0.13022868;0.035226397;-0.04855834;-0.19316013;9999.8
423;Actor_08;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-08.wav;77253;3.5035374149659866;0.13113683;0.033035174;-0.051737234;-0.19781756;9999.894
424;Actor_08;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-08.wav;79460;3.603628117913832;0.13127398;0.033425134;-0.049600158;-0.19275884;9999.922
425;Actor_08;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-08.wav;75046;3.4034467120181406;0.1354194;0.033885494;-0.05057954;-0.19281678;9999.862
