;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;1st Lyapunov Exponent;2nd Lyapunov Exponent;3rd Lyapunov Exponent;4th Lyapunov Exponent;Sample Rate
316;Actor_06;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-06.wav;77253;3.5035374149659866;0.10576111;0.0294335;-0.039873086;-0.17228787;22050.0
317;Actor_06;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-06.wav;76517;3.47015873015873;0.120861396;0.035788935;-0.04131696;-0.1777524;22050.0
318;Actor_06;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-06.wav;78724;3.570249433106576;0.105107374;0.030101093;-0.041459873;-0.17623237;22050.0
319;Actor_06;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-06.wav;79460;3.603628117913832;0.10013155;0.029276233;-0.03918776;-0.16872163;22050.0
320;Actor_06;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-06.wav;78724;3.570249433106576;0.16680245;0.04790219;-0.044214863;-0.19410309;22050.0
321;Actor_06;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-06.wav;79460;3.603628117913832;0.16972895;0.045894884;-0.044361543;-0.1932197;22050.0
322;Actor_06;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-06.wav;76517;3.47015873015873;0.1807916;0.051964354;-0.043717533;-0.2002877;22050.0
323;Actor_06;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-06.wav;75781;3.436780045351474;0.15459754;0.04328221;-0.04487045;-0.18784688;22050.0
324;Actor_06;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-06.wav;92703;4.20421768707483;0.10989614;0.03141199;-0.040986568;-0.17354189;22050.0
325;Actor_06;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-06.wav;90496;4.104126984126984;0.12758797;0.035761025;-0.044643033;-0.1857375;22050.0
326;Actor_06;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-06.wav;101532;4.6046258503401365;0.12683895;0.036567345;-0.042580593;-0.18242039;22050.0
327;Actor_06;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-06.wav;89024;4.037369614512472;0.122170776;0.035817068;-0.042243317;-0.18008769;22050.0
328;Actor_06;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-06.wav;83139;3.7704761904761903;0.13941507;0.04023618;-0.043405175;-0.19011346;22050.0
329;Actor_06;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-06.wav;87553;3.970657596371882;0.12203747;0.032845594;-0.043199476;-0.18454991;22050.0
330;Actor_06;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-06.wav;92703;4.20421768707483;0.13105905;0.037354294;-0.043305755;-0.18403906;22050.0
331;Actor_06;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-06.wav;86081;3.9039002267573695;0.12657207;0.034805827;-0.043002177;-0.18224938;22050.0
332;Actor_06;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-06.wav;90496;4.104126984126984;0.11699641;0.03502091;-0.0403033;-0.17307384;22050.0
333;Actor_06;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-06.wav;92703;4.20421768707483;0.111265;0.032929912;-0.03861064;-0.17259833;22050.0
334;Actor_06;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-06.wav;97853;4.437777777777778;0.11425825;0.032810368;-0.040434603;-0.17435329;22050.0
335;Actor_06;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-06.wav;98589;4.471156462585034;0.10345749;0.030396761;-0.039869945;-0.16965422;22050.0
336;Actor_06;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-06.wav;80195;3.6369614512471657;0.15555778;0.044632174;-0.044090312;-0.19136506;22050.0
337;Actor_06;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-06.wav;75781;3.436780045351474;0.14038439;0.040915526;-0.042142328;-0.18737058;22050.0
338;Actor_06;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-06.wav;78725;3.570294784580499;0.14749147;0.0445211;-0.039892953;-0.18451536;22050.0
339;Actor_06;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-06.wav;77253;3.5035374149659866;0.1409986;0.039693613;-0.045018744;-0.18919702;22050.0
340;Actor_06;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-06.wav;80196;3.637006802721088;0.085421376;0.022071984;-0.04247244;-0.16791533;22050.0
341;Actor_06;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-06.wav;79460;3.603628117913832;0.08754642;0.024627795;-0.040929794;-0.16557819;22050.0
342;Actor_06;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-06.wav;82403;3.737097505668934;0.09211743;0.025339602;-0.042271875;-0.16919068;22050.0
343;Actor_06;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-06.wav;82403;3.737097505668934;0.08021746;0.019172482;-0.043955192;-0.16846636;22050.0
344;Actor_06;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-06.wav;77253;3.5035374149659866;0.14716975;0.041028854;-0.044112824;-0.19166183;22050.0
345;Actor_06;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-06.wav;94175;4.270975056689342;0.1281321;0.036678236;-0.04412528;-0.18458809;22050.0
346;Actor_06;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-06.wav;82403;3.737097505668934;0.1572738;0.04216965;-0.045405146;-0.19646563;22050.0
347;Actor_06;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-06.wav;86817;3.937278911564626;0.12853035;0.035417654;-0.043684907;-0.18275517;22050.0
348;Actor_06;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-06.wav;94911;4.304353741496598;0.107658185;0.02896711;-0.043984022;-0.1764324;22050.0
349;Actor_06;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-06.wav;86817;3.937278911564626;0.15324965;0.04646416;-0.040746942;-0.1865393;22050.0
350;Actor_06;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-06.wav;89024;4.037369614512472;0.13008459;0.03572458;-0.04355951;-0.18125859;22050.0
351;Actor_06;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-06.wav;87553;3.970657596371882;0.12203047;0.032378465;-0.045060717;-0.18242039;22050.0
352;Actor_06;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-06.wav;71367;3.2365986394557824;0.16104521;0.04316548;-0.044285495;-0.19128177;22050.0
353;Actor_06;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-06.wav;71367;3.2365986394557824;0.160634;0.046712734;-0.04217651;-0.19111568;22050.0
354;Actor_06;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-06.wav;70631;3.2032199546485263;0.14520942;0.04057341;-0.044040225;-0.18806078;22050.0
355;Actor_06;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-06.wav;69159;3.136462585034013;0.12386923;0.033400718;-0.04421971;-0.18424045;22050.0
356;Actor_06;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-06.wav;71367;3.2365986394557824;0.15641516;0.045094483;-0.04268294;-0.19064517;22050.0
357;Actor_06;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-06.wav;74310;3.3700680272108845;0.12478934;0.03537622;-0.043504566;-0.1789881;22050.0
358;Actor_06;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-06.wav;72839;3.3033560090702947;0.12009392;0.033762183;-0.045068968;-0.18437976;22050.0
359;Actor_06;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-06.wav;70631;3.2032199546485263;0.123102054;0.035120532;-0.04358245;-0.1808652;22050.0
360;Actor_07;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-07.wav;86082;3.903945578231293;0.15914394;0.046346065;-0.043442175;-0.19273698;22050.0
361;Actor_07;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-07.wav;83875;3.803854875283447;0.14569752;0.040595334;-0.043508843;-0.18693869;22050.0
362;Actor_07;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-07.wav;91231;4.1374603174603175;0.15178527;0.044856753;-0.04152127;-0.18698381;22050.0
363;Actor_07;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-07.wav;82403;3.737097505668934;0.1464326;0.040480286;-0.044596385;-0.18828523;22050.0
364;Actor_07;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-07.wav;76517;3.47015873015873;0.14811419;0.041435607;-0.04321718;-0.18645489;22050.0
365;Actor_07;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-07.wav;82403;3.737097505668934;0.1536466;0.04298199;-0.041633554;-0.18679059;22050.0
366;Actor_07;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-07.wav;77253;3.5035374149659866;0.13669887;0.035183538;-0.046960555;-0.18805677;22050.0
367;Actor_07;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-07.wav;77989;3.5369160997732427;0.15413941;0.043942142;-0.04196244;-0.18875568;22050.0
368;Actor_07;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-07.wav;88289;4.004036281179138;0.14206877;0.038808294;-0.042818714;-0.18708646;22050.0
369;Actor_07;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-07.wav;85346;3.870566893424036;0.12972616;0.035145435;-0.04372654;-0.18466626;22050.0
370;Actor_07;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-07.wav;94175;4.270975056689342;0.13432306;0.03625774;-0.04459792;-0.18454424;22050.0
371;Actor_07;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-07.wav;90496;4.104126984126984;0.15757945;0.04491028;-0.041676383;-0.18726148;22050.0
372;Actor_07;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-07.wav;77253;3.5035374149659866;0.13534136;0.037921168;-0.04309643;-0.1840188;22050.0
373;Actor_07;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-07.wav;76517;3.47015873015873;0.17466104;0.05270502;-0.040168554;-0.18997985;22050.0
374;Actor_07;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-07.wav;75045;3.4034013605442177;0.12531644;0.03499747;-0.042204283;-0.18198457;22050.0
375;Actor_07;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-07.wav;75045;3.4034013605442177;0.12531644;0.03499747;-0.042204283;-0.18198457;22050.0
376;Actor_07;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-07.wav;90496;4.104126984126984;0.13690427;0.040348884;-0.03923131;-0.18041798;22050.0
377;Actor_07;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-07.wav;89024;4.037369614512472;0.11470994;0.03226388;-0.04305399;-0.1796573;22050.0
378;Actor_07;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-07.wav;89025;4.037414965986395;0.1449023;0.040899955;-0.04060031;-0.18056847;22050.0
379;Actor_07;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-07.wav;84610;3.83718820861678;0.12062134;0.033553034;-0.040548623;-0.1772253;22050.0
380;Actor_07;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-07.wav;77989;3.5369160997732427;0.16375902;0.046422865;-0.043089956;-0.19258;22050.0
381;Actor_07;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-07.wav;79460;3.603628117913832;0.1678229;0.04913933;-0.04129624;-0.19231193;22050.0
382;Actor_07;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-07.wav;77989;3.5369160997732427;0.15860489;0.044516314;-0.04515507;-0.19128673;22050.0
383;Actor_07;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-07.wav;85345;3.870521541950113;0.14976738;0.043987826;-0.04161872;-0.18557079;22050.0
384;Actor_07;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-07.wav;86817;3.937278911564626;0.13693434;0.03997152;-0.040635634;-0.18099965;22050.0
385;Actor_07;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-07.wav;84610;3.83718820861678;0.13895954;0.0368239;-0.047006935;-0.18860213;22050.0
386;Actor_07;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-07.wav;80196;3.637006802721088;0.1254237;0.03302671;-0.0455973;-0.18299676;22050.0
387;Actor_07;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-07.wav;84610;3.83718820861678;0.13216515;0.035958797;-0.043795727;-0.18187338;22050.0
388;Actor_07;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-07.wav;88289;4.004036281179138;0.1092856;0.027476385;-0.045364667;-0.17783873;22050.0
389;Actor_07;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-07.wav;87553;3.970657596371882;0.13205719;0.035359368;-0.044140954;-0.18137015;22050.0
390;Actor_07;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-07.wav;88289;4.004036281179138;0.1321333;0.036741205;-0.043837853;-0.18029708;22050.0
391;Actor_07;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-07.wav;88289;4.004036281179138;0.12812145;0.03392897;-0.043229528;-0.18318854;22050.0
392;Actor_07;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-07.wav;79460;3.603628117913832;0.11165203;0.028293619;-0.045665976;-0.17840716;22050.0
393;Actor_07;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-07.wav;88289;4.004036281179138;0.08983968;0.018445844;-0.047692284;-0.17418773;22050.0
394;Actor_07;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-07.wav;84610;3.83718820861678;0.10643726;0.02898123;-0.042499904;-0.17437145;22050.0
395;Actor_07;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-07.wav;95646;4.337687074829932;0.105003335;0.026797254;-0.04470946;-0.1756354;22050.0
396;Actor_07;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-07.wav;75781;3.436780045351474;0.10616626;0.024116578;-0.047354013;-0.1795104;22050.0
397;Actor_07;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-07.wav;77253;3.5035374149659866;0.13716735;0.037730422;-0.04336663;-0.18482125;22050.0
398;Actor_07;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-07.wav;75781;3.436780045351474;0.13312183;0.035585858;-0.04459588;-0.18641676;22050.0
399;Actor_07;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-07.wav;74310;3.3700680272108845;0.15838712;0.04650177;-0.044065572;-0.19222204;22050.0
400;Actor_07;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-07.wav;80196;3.637006802721088;0.12647048;0.037044473;-0.04155753;-0.17886777;22050.0
401;Actor_07;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-07.wav;76517;3.47015873015873;0.114503264;0.032589413;-0.041293018;-0.17676896;22050.0
402;Actor_07;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-07.wav;75045;3.4034013605442177;0.11066188;0.029912438;-0.043707427;-0.17655155;22050.0
403;Actor_07;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-07.wav;77253;3.5035374149659866;0.13882364;0.039635196;-0.040654395;-0.1831157;22050.0
404;Actor_07;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-07.wav;77988;3.53687074829932;0.15308362;0.041785635;-0.046138875;-0.19381587;22050.0
405;Actor_07;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-07.wav;77253;3.5035374149659866;0.16037804;0.04731415;-0.042159785;-0.19064322;22050.0
406;Actor_07;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-07.wav;75781;3.436780045351474;0.13782097;0.03574184;-0.04608723;-0.1883967;22050.0
407;Actor_07;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-07.wav;77988;3.53687074829932;0.12644729;0.032726027;-0.045355942;-0.18555251;22050.0
408;Actor_07;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-07.wav;91232;4.13750566893424;0.120857574;0.032641847;-0.044216853;-0.1820675;22050.0
409;Actor_07;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-07.wav;97117;4.404399092970522;0.12770513;0.0351899;-0.045652337;-0.185125;22050.0
410;Actor_07;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-07.wav;91231;4.1374603174603175;0.115138724;0.030160185;-0.047368687;-0.18910076;22050.0
411;Actor_07;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-07.wav;105210;4.771428571428571;0.1297218;0.03366668;-0.047455158;-0.18844053;22050.0
412;Actor_07;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-07.wav;76517;3.47015873015873;0.1393498;0.039014082;-0.043584064;-0.18265277;22050.0
413;Actor_07;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-07.wav;77989;3.5369160997732427;0.14504209;0.03985512;-0.04362647;-0.18756719;22050.0
414;Actor_07;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-07.wav;75781;3.436780045351474;0.13755155;0.036420178;-0.04454323;-0.18355346;22050.0
415;Actor_07;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-07.wav;75781;3.436780045351474;0.1341966;0.036890645;-0.044558987;-0.18457635;22050.0
416;Actor_07;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-07.wav;85346;3.870566893424036;0.12273024;0.03306154;-0.043551926;-0.18063322;22050.0
417;Actor_07;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-07.wav;80195;3.6369614512471657;0.16444427;0.047528274;-0.04214469;-0.19045228;22050.0
418;Actor_07;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-07.wav;75781;3.436780045351474;0.13755004;0.03928094;-0.04233217;-0.18426456;22050.0
419;Actor_07;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-07.wav;76517;3.47015873015873;0.12651932;0.031237457;-0.0443191;-0.17961428;22050.0
420;Actor_08;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-08.wav;77253;3.5035374149659866;0.12325723;0.031875286;-0.047019195;-0.18672799;22050.0
421;Actor_08;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-08.wav;80196;3.637006802721088;0.12735341;0.032917164;-0.04689271;-0.18703276;22050.0
422;Actor_08;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-08.wav;77988;3.53687074829932;0.12432832;0.032155603;-0.04659031;-0.18789214;22050.0
423;Actor_08;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-08.wav;77253;3.5035374149659866;0.12452876;0.02966964;-0.04882741;-0.18642573;22050.0
424;Actor_08;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-08.wav;79460;3.603628117913832;0.1303631;0.032845553;-0.04700887;-0.18894432;22050.0
425;Actor_08;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-08.wav;75046;3.4034467120181406;0.12809585;0.031869344;-0.04791295;-0.18787117;22050.0
426;Actor_08;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-08.wav;76517;3.47015873015873;0.119679555;0.029605944;-0.04891259;-0.18700208;22050.0
427;Actor_08;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-08.wav;76517;3.47015873015873;0.11971301;0.030011566;-0.04668301;-0.1844676;22050.0
428;Actor_08;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-08.wav;80195;3.6369614512471657;0.12191719;0.030514397;-0.047608126;-0.18356304;22050.0
429;Actor_08;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-08.wav;82403;3.737097505668934;0.120380595;0.02942975;-0.047445565;-0.18654458;22050.0
430;Actor_08;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-08.wav;80931;3.670340136054422;0.11283879;0.02631328;-0.047872253;-0.18539076;22050.0
431;Actor_08;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-08.wav;83875;3.803854875283447;0.11931716;0.029186085;-0.047650006;-0.18730144;22050.0
432;Actor_08;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-08.wav;77253;3.5035374149659866;0.13486312;0.037444923;-0.04313572;-0.18441518;22050.0
433;Actor_08;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-08.wav;75781;3.436780045351474;0.12384318;0.032609873;-0.046265;-0.18382597;22050.0
434;Actor_08;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-08.wav;76517;3.47015873015873;0.11917369;0.029264262;-0.046994206;-0.18255205;22050.0
435;Actor_08;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-08.wav;75781;3.436780045351474;0.12162148;0.031646464;-0.044774283;-0.18185067;22050.0
436;Actor_08;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-08.wav;83138;3.7704308390022674;0.121177584;0.03356445;-0.043287277;-0.17977205;22050.0
437;Actor_08;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-08.wav;86081;3.9039002267573695;0.117428064;0.03180352;-0.044094335;-0.17966807;22050.0
438;Actor_08;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-08.wav;84610;3.83718820861678;0.121335395;0.032933813;-0.042886633;-0.17724527;22050.0
439;Actor_08;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-08.wav;86817;3.937278911564626;0.118885405;0.033668563;-0.04222655;-0.17806777;22050.0
440;Actor_08;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-08.wav;92703;4.20421768707483;0.11733098;0.029502383;-0.047452576;-0.18365324;22050.0
441;Actor_08;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-08.wav;85345;3.870521541950113;0.13159193;0.0332099;-0.0478231;-0.18962936;22050.0
442;Actor_08;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-08.wav;78725;3.570294784580499;0.12581657;0.03064388;-0.04756726;-0.1881803;22050.0
443;Actor_08;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-08.wav;79460;3.603628117913832;0.12554814;0.033046894;-0.04467907;-0.18579939;22050.0
444;Actor_08;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-08.wav;83138;3.7704308390022674;0.1291735;0.036703967;-0.041675106;-0.18647726;22050.0
445;Actor_08;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-08.wav;86817;3.937278911564626;0.12521051;0.032717116;-0.043623447;-0.18291815;22050.0
446;Actor_08;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-08.wav;80931;3.670340136054422;0.11983971;0.030305136;-0.045383863;-0.18263589;22050.0
447;Actor_08;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-08.wav;81667;3.703718820861678;0.110406436;0.027431332;-0.045351747;-0.1823253;22050.0
448;Actor_08;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-08.wav;81667;3.703718820861678;0.12490133;0.033310324;-0.045203384;-0.18574539;22050.0
449;Actor_08;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-08.wav;79460;3.603628117913832;0.111358166;0.02707574;-0.048345506;-0.18848307;22050.0
450;Actor_08;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-08.wav;77989;3.5369160997732427;0.11380496;0.02832691;-0.04786379;-0.18754487;22050.0
451;Actor_08;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-08.wav;78724;3.570249433106576;0.10970185;0.02516284;-0.04883132;-0.18482962;22050.0
452;Actor_08;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-08.wav;87553;3.970657596371882;0.11861301;0.031953134;-0.044185743;-0.18322307;22050.0
453;Actor_08;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-08.wav;83139;3.7704761904761903;0.11746807;0.0336719;-0.04080619;-0.17785206;22050.0
454;Actor_08;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-08.wav;79460;3.603628117913832;0.11715894;0.031183325;-0.04734068;-0.1853998;22050.0
455;Actor_08;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-08.wav;80195;3.6369614512471657;0.12105729;0.032504033;-0.04438236;-0.18170439;22050.0
456;Actor_08;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-08.wav;87553;3.970657596371882;0.12496339;0.03538252;-0.04182249;-0.18305837;22050.0
457;Actor_08;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-08.wav;80931;3.670340136054422;0.108086444;0.027494425;-0.043942507;-0.18116924;22050.0
458;Actor_08;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-08.wav;83139;3.7704761904761903;0.12501593;0.035908923;-0.040516466;-0.18347043;22050.0
459;Actor_08;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-08.wav;80931;3.670340136054422;0.11807575;0.03326563;-0.04285305;-0.18351091;22050.0
460;Actor_08;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-08.wav;87553;3.970657596371882;0.10593322;0.027665589;-0.04388626;-0.17734423;22050.0
461;Actor_08;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-08.wav;86081;3.9039002267573695;0.10470409;0.025767926;-0.04504898;-0.17496382;22050.0
462;Actor_08;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-08.wav;85345;3.870521541950113;0.11238626;0.028972905;-0.04431109;-0.1798766;22050.0
463;Actor_08;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-08.wav;86817;3.937278911564626;0.104517065;0.024681978;-0.04556257;-0.17853588;22050.0
464;Actor_08;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-08.wav;86081;3.9039002267573695;0.121742;0.030073676;-0.048893154;-0.18874198;22050.0
465;Actor_08;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-08.wav;80931;3.670340136054422;0.1256426;0.033262488;-0.047483336;-0.18864144;22050.0
