;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Hurst Exponent;Sample Rate
356;Actor_06;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-06.wav;71367;3.2365986394557824;0.47122467;10000.004
357;Actor_06;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-06.wav;74310;3.3700680272108845;0.74742234;9999.798
358;Actor_06;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-06.wav;72839;3.3033560090702947;0.6445014;9999.83
359;Actor_06;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-06.wav;70631;3.2032199546485263;0.52900195;9999.9375
360;Actor_07;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-07.wav;86082;3.903945578231293;0.44594735;9999.883
361;Actor_07;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-07.wav;83875;3.803854875283447;0.6199339;9999.855
362;Actor_07;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-07.wav;91231;4.1374603174603175;0.3562114;9999.8545
363;Actor_07;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-07.wav;82403;3.737097505668934;0.5558995;10000.007
364;Actor_07;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-07.wav;76517;3.47015873015873;0.56305057;9999.831
365;Actor_07;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-07.wav;82403;3.737097505668934;0.48827058;10000.007
366;Actor_07;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-07.wav;77253;3.5035374149659866;0.7275643;9999.894
367;Actor_07;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-07.wav;77989;3.5369160997732427;0.60178804;9999.954
368;Actor_07;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-07.wav;88289;4.004036281179138;0.55947065;9999.909
369;Actor_07;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-07.wav;85346;3.870566893424036;0.4316983;9999.827
370;Actor_07;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-07.wav;94175;4.270975056689342;0.39445513;9999.824
371;Actor_07;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-07.wav;90496;4.104126984126984;0.4364947;9999.935
372;Actor_07;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-07.wav;77253;3.5035374149659866;0.68855864;9999.894
373;Actor_07;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-07.wav;76517;3.47015873015873;0.5633528;9999.831
374;Actor_07;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-07.wav;75045;3.4034013605442177;0.61709774;9999.996
375;Actor_07;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-07.wav;75045;3.4034013605442177;0.61709774;9999.996
376;Actor_07;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-07.wav;90496;4.104126984126984;0.7829245;9999.935
377;Actor_07;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-07.wav;89024;4.037369614512472;0.7056423;9999.827
378;Actor_07;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-07.wav;89025;4.037414965986395;0.6777946;9999.963
379;Actor_07;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-07.wav;84610;3.83718820861678;0.77150756;10000.03
380;Actor_07;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-07.wav;77989;3.5369160997732427;0.4586627;9999.954
381;Actor_07;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-07.wav;79460;3.603628117913832;0.5978443;9999.922
382;Actor_07;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-07.wav;77989;3.5369160997732427;0.48606724;9999.954
383;Actor_07;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-07.wav;85345;3.870521541950113;0.4412092;9999.944
384;Actor_07;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-07.wav;86817;3.937278911564626;0.36954638;9999.8
385;Actor_07;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-07.wav;84610;3.83718820861678;0.76638645;10000.03
386;Actor_07;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-07.wav;80196;3.637006802721088;0.6936817;9999.981
387;Actor_07;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-07.wav;84610;3.83718820861678;0.5196147;10000.03
388;Actor_07;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-07.wav;88289;4.004036281179138;0.7446568;9999.909
389;Actor_07;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-07.wav;87553;3.970657596371882;0.84559304;9999.8545
390;Actor_07;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-07.wav;88289;4.004036281179138;0.39042115;9999.909
391;Actor_07;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-07.wav;88289;4.004036281179138;0.5352698;9999.909
392;Actor_07;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-07.wav;79460;3.603628117913832;0.87553227;9999.922
393;Actor_07;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-07.wav;88289;4.004036281179138;0.87510914;9999.909
394;Actor_07;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-07.wav;84610;3.83718820861678;0.84695244;10000.03
395;Actor_07;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-07.wav;95646;4.337687074829932;0.81313366;9999.799
396;Actor_07;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-07.wav;75781;3.436780045351474;0.79766524;9999.768
397;Actor_07;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-07.wav;77253;3.5035374149659866;0.6494015;9999.894
398;Actor_07;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-07.wav;75781;3.436780045351474;0.587423;9999.768
399;Actor_07;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-07.wav;74310;3.3700680272108845;0.30982807;9999.798
400;Actor_07;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-07.wav;80196;3.637006802721088;0.53874457;9999.981
401;Actor_07;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-07.wav;76517;3.47015873015873;0.74633956;9999.831
402;Actor_07;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-07.wav;75045;3.4034013605442177;0.58068526;9999.996
403;Actor_07;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-07.wav;77253;3.5035374149659866;0.710281;9999.894
404;Actor_07;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-07.wav;77988;3.53687074829932;0.3915493;9999.8
405;Actor_07;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-07.wav;77253;3.5035374149659866;0.47659844;9999.894
406;Actor_07;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-07.wav;75781;3.436780045351474;0.6116432;9999.768
407;Actor_07;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-07.wav;77988;3.53687074829932;0.46240616;9999.8
408;Actor_07;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-07.wav;91232;4.13750566893424;0.6764227;9999.986
409;Actor_07;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-07.wav;97117;4.404399092970522;0.6983095;10000.002
410;Actor_07;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-07.wav;91231;4.1374603174603175;0.6379755;9999.8545
411;Actor_07;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-07.wav;105210;4.771428571428571;0.4703528;9999.94
412;Actor_07;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-07.wav;76517;3.47015873015873;0.5051298;9999.831
413;Actor_07;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-07.wav;77989;3.5369160997732427;0.4625801;9999.954
414;Actor_07;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-07.wav;75781;3.436780045351474;0.56491387;9999.768
415;Actor_07;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-07.wav;75781;3.436780045351474;0.6168526;9999.768
416;Actor_07;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-07.wav;85346;3.870566893424036;0.67434967;9999.827
417;Actor_07;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-07.wav;80195;3.6369614512471657;0.4969375;9999.831
418;Actor_07;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-07.wav;75781;3.436780045351474;0.5263776;9999.768
419;Actor_07;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-07.wav;76517;3.47015873015873;0.4860368;9999.831
420;Actor_08;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-08.wav;77253;3.5035374149659866;0.7450141;9999.894
421;Actor_08;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-08.wav;80196;3.637006802721088;0.7057981;9999.981
422;Actor_08;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-08.wav;77988;3.53687074829932;0.706809;9999.8
423;Actor_08;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-08.wav;77253;3.5035374149659866;0.73436385;9999.894
424;Actor_08;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-08.wav;79460;3.603628117913832;0.7201473;9999.922
425;Actor_08;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-08.wav;75046;3.4034467120181406;0.73538226;9999.862
426;Actor_08;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-08.wav;76517;3.47015873015873;0.74750906;9999.831
427;Actor_08;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-08.wav;76517;3.47015873015873;0.7128165;9999.831
428;Actor_08;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-08.wav;80195;3.6369614512471657;0.730158;9999.831
429;Actor_08;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-08.wav;82403;3.737097505668934;0.6946699;10000.007
430;Actor_08;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-08.wav;80931;3.670340136054422;0.69407547;9999.891
431;Actor_08;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-08.wav;83875;3.803854875283447;0.7059088;9999.855
432;Actor_08;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-08.wav;77253;3.5035374149659866;0.71700495;9999.894
433;Actor_08;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-08.wav;75781;3.436780045351474;0.7149338;9999.768
434;Actor_08;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-08.wav;76517;3.47015873015873;0.74100125;9999.831
435;Actor_08;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-08.wav;75781;3.436780045351474;0.716563;9999.768
436;Actor_08;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-08.wav;83138;3.7704308390022674;0.7504777;9999.918
437;Actor_08;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-08.wav;86081;3.9039002267573695;0.79687357;9999.999
438;Actor_08;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-08.wav;84610;3.83718820861678;0.69045615;10000.03
439;Actor_08;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-08.wav;86817;3.937278911564626;0.686978;9999.8
440;Actor_08;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-08.wav;92703;4.20421768707483;0.70329744;9999.958
441;Actor_08;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-08.wav;85345;3.870521541950113;0.7291249;9999.944
442;Actor_08;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-08.wav;78725;3.570294784580499;0.7268358;10000.015
443;Actor_08;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-08.wav;79460;3.603628117913832;0.76447415;9999.922
444;Actor_08;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-08.wav;83138;3.7704308390022674;0.69607645;9999.918
445;Actor_08;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-08.wav;86817;3.937278911564626;0.75325644;9999.8
446;Actor_08;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-08.wav;80931;3.670340136054422;0.7245554;9999.891
447;Actor_08;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-08.wav;81667;3.703718820861678;0.7462286;9999.949
448;Actor_08;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-08.wav;81667;3.703718820861678;0.77392447;9999.949
449;Actor_08;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-08.wav;79460;3.603628117913832;0.7865951;9999.922
450;Actor_08;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-08.wav;77989;3.5369160997732427;0.7504044;9999.954
451;Actor_08;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-08.wav;78724;3.570249433106576;0.7555768;9999.861
452;Actor_08;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-08.wav;87553;3.970657596371882;0.8238005;9999.8545
453;Actor_08;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-08.wav;83139;3.7704761904761903;0.78331393;9999.798
454;Actor_08;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-08.wav;79460;3.603628117913832;0.7217874;9999.922
455;Actor_08;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-08.wav;80195;3.6369614512471657;0.78575444;9999.831
456;Actor_08;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-08.wav;87553;3.970657596371882;0.7544801;9999.8545
457;Actor_08;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-08.wav;80931;3.670340136054422;0.8386736;9999.891
458;Actor_08;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-08.wav;83139;3.7704761904761903;0.68333143;9999.798
459;Actor_08;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-08.wav;80931;3.670340136054422;0.7470619;9999.891
460;Actor_08;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-08.wav;87553;3.970657596371882;0.8295763;9999.8545
461;Actor_08;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-08.wav;86081;3.9039002267573695;0.8902017;9999.999
462;Actor_08;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-08.wav;85345;3.870521541950113;0.87384415;9999.944
463;Actor_08;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-08.wav;86817;3.937278911564626;0.88044244;9999.8
464;Actor_08;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-08.wav;86081;3.9039002267573695;0.71919125;9999.999
465;Actor_08;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-08.wav;80931;3.670340136054422;0.72369367;9999.891
466;Actor_08;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-08.wav;86817;3.937278911564626;0.6868371;9999.8
467;Actor_08;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-08.wav;84610;3.83718820861678;0.7223214;10000.03
468;Actor_08;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-08.wav;89760;4.070748299319728;0.70653087;9999.882
469;Actor_08;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-08.wav;83139;3.7704761904761903;0.6685406;9999.798
470;Actor_08;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-08.wav;82403;3.737097505668934;0.7095625;10000.007
471;Actor_08;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-08.wav;85345;3.870521541950113;0.712116;9999.944
472;Actor_08;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-08.wav;81667;3.703718820861678;0.74799234;9999.949
473;Actor_08;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-08.wav;83874;3.803809523809524;0.73029876;9999.975
474;Actor_08;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-08.wav;83139;3.7704761904761903;0.74243003;9999.798
475;Actor_08;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-08.wav;77989;3.5369160997732427;0.7524379;9999.954
476;Actor_08;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-08.wav;84610;3.83718820861678;0.7834907;10000.03
477;Actor_08;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-08.wav;81667;3.703718820861678;0.7718983;9999.949
478;Actor_08;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-08.wav;83874;3.803809523809524;0.76427764;9999.975
479;Actor_08;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-08.wav;85346;3.870566893424036;0.73955387;9999.827
480;Actor_09;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-09.wav;72103;3.2699773242630386;0.7395783;9999.764
481;Actor_09;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-09.wav;70631;3.2032199546485263;0.63405246;9999.9375
482;Actor_09;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-09.wav;73574;3.336689342403628;0.65205866;10000.032
483;Actor_09;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-09.wav;71367;3.2365986394557824;0.6683487;10000.004
484;Actor_09;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-09.wav;73574;3.336689342403628;0.6204507;10000.032
485;Actor_09;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-09.wav;73574;3.336689342403628;0.63488907;10000.032
486;Actor_09;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-09.wav;76517;3.47015873015873;0.5421872;9999.831
487;Actor_09;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-09.wav;78724;3.570249433106576;0.72349364;9999.861
488;Actor_09;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-09.wav;73574;3.336689342403628;0.6774673;10000.032
489;Actor_09;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-09.wav;75781;3.436780045351474;0.6042296;9999.768
490;Actor_09;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-09.wav;83874;3.803809523809524;0.55122936;9999.975
491;Actor_09;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-09.wav;80196;3.637006802721088;0.558343;9999.981
492;Actor_09;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-09.wav;73574;3.336689342403628;0.60680443;10000.032
493;Actor_09;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-09.wav;77988;3.53687074829932;0.7150888;9999.8
494;Actor_09;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-09.wav;72838;3.303310657596372;0.62079054;9999.968
495;Actor_09;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-09.wav;76517;3.47015873015873;0.5882454;9999.831
496;Actor_09;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-09.wav;83139;3.7704761904761903;0.6471678;9999.798
497;Actor_09;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-09.wav;91967;4.170839002267574;0.4976042;9999.906
498;Actor_09;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-09.wav;78725;3.570294784580499;0.7162316;10000.015
499;Actor_09;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-09.wav;78724;3.570249433106576;0.55147356;9999.861
500;Actor_09;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-09.wav;72103;3.2699773242630386;0.73958915;9999.764
501;Actor_09;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-09.wav;75781;3.436780045351474;0.62045676;9999.768
502;Actor_09;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-09.wav;75045;3.4034013605442177;0.52873504;9999.996
503;Actor_09;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-09.wav;75046;3.4034467120181406;0.6278921;9999.862
504;Actor_09;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-09.wav;86817;3.937278911564626;0.5296599;9999.8
505;Actor_09;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-09.wav;86081;3.9039002267573695;0.558622;9999.999
506;Actor_09;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-09.wav;80196;3.637006802721088;0.65204066;9999.981
507;Actor_09;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-09.wav;85346;3.870566893424036;0.5489636;9999.827
508;Actor_09;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-09.wav;78724;3.570249433106576;0.5522801;9999.861
509;Actor_09;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-09.wav;78725;3.570294784580499;0.7351063;10000.015
510;Actor_09;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-09.wav;82403;3.737097505668934;0.7850535;10000.007
511;Actor_09;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-09.wav;77989;3.5369160997732427;0.7435065;9999.954
512;Actor_09;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-09.wav;83875;3.803854875283447;0.8719548;9999.855
513;Actor_09;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-09.wav;83139;3.7704761904761903;0.8415965;9999.798
514;Actor_09;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-09.wav;96382;4.3710657596371885;0.83563054;9999.85
515;Actor_09;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-09.wav;87553;3.970657596371882;0.8596149;9999.8545
516;Actor_09;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-09.wav;69895;3.1698412698412697;0.57393813;9999.87
517;Actor_09;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-09.wav;69895;3.1698412698412697;0.64726186;9999.87
518;Actor_09;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-09.wav;69160;3.1365079365079365;0.7571622;9999.975
519;Actor_09;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-09.wav;69159;3.136462585034013;0.6304324;9999.801
520;Actor_09;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-09.wav;71367;3.2365986394557824;0.80033714;10000.004
521;Actor_09;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-09.wav;72103;3.2699773242630386;0.6311707;9999.764
522;Actor_09;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-09.wav;71367;3.2365986394557824;0.62915975;10000.004
523;Actor_09;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-09.wav;71367;3.2365986394557824;0.6577633;10000.004
524;Actor_09;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-09.wav;75045;3.4034013605442177;0.5695429;9999.996
525;Actor_09;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-09.wav;77253;3.5035374149659866;0.49211016;9999.894
526;Actor_09;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-09.wav;76517;3.47015873015873;0.5950129;9999.831
527;Actor_09;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-09.wav;75045;3.4034013605442177;0.5849085;9999.996
528;Actor_09;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-09.wav;80196;3.637006802721088;0.49277934;9999.981
529;Actor_09;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-09.wav;77988;3.53687074829932;0.46276793;9999.8
530;Actor_09;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-09.wav;78724;3.570249433106576;0.48673815;9999.861
531;Actor_09;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-09.wav;79460;3.603628117913832;0.46129593;9999.922
532;Actor_09;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-09.wav;67688;3.069750566893424;0.7800563;9999.835
533;Actor_09;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-09.wav;73574;3.336689342403628;0.53485674;10000.032
534;Actor_09;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-09.wav;75781;3.436780045351474;0.7103924;9999.768
535;Actor_09;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-09.wav;75781;3.436780045351474;0.53106713;9999.768
536;Actor_09;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-09.wav;72838;3.303310657596372;0.56306034;9999.968
537;Actor_09;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-09.wav;72103;3.2699773242630386;0.73558056;9999.764
538;Actor_09;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-09.wav;75045;3.4034013605442177;0.6182628;9999.996
539;Actor_09;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-09.wav;75781;3.436780045351474;0.63730544;9999.768
540;Actor_10;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-10.wav;77989;3.5369160997732427;0.6021554;9999.954
541;Actor_10;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-10.wav;84610;3.83718820861678;0.50279355;10000.03
542;Actor_10;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-10.wav;82403;3.737097505668934;0.46933028;10000.007
543;Actor_10;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-10.wav;80931;3.670340136054422;0.59327465;9999.891
544;Actor_10;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-10.wav;78724;3.570249433106576;0.40845874;9999.861
545;Actor_10;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-10.wav;79460;3.603628117913832;0.5878742;9999.922
546;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-10.wav;80195;3.6369614512471657;0.49078566;9999.831
547;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-10.wav;81667;3.703718820861678;0.47123194;9999.949
548;Actor_10;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-10.wav;82403;3.737097505668934;0.49227998;10000.007
