File;Emotion;sampen;hurst;dfa;lyap_e1;lyap_e2;lyap_e3;lyap_e4
03-01-05-01-02-02-04.wav;Angry;0.0029202423;0.37086114;0.4444463;0.15915951;0.04429755;-0.043774493;-0.18913835
03-01-05-02-01-01-04.wav;Angry;0.0053700404;0.45329195;0.37583917;0.11449279;0.033260345;-0.04209664;-0.17644437
03-01-05-02-01-02-04.wav;Angry;0.004927922;0.46779048;0.36906183;0.13270797;0.038279742;-0.04273505;-0.18145542
03-01-05-02-02-01-04.wav;Angry;0.004933033;0.41027352;0.3588068;0.1358987;0.037516996;-0.042731978;-0.18464053
03-01-05-02-02-02-04.wav;Angry;0.0033303907;0.40181175;0.35551426;0.12854297;0.03659724;-0.043754287;-0.17949489
03-01-06-01-01-01-04.wav;Fearful;0.002823162;0.3427639;0.4839276;0.13615452;0.03637872;-0.043740544;-0.18447904
03-01-06-01-01-02-04.wav;Fearful;0.003043189;0.35779774;0.47813842;0.1303666;0.034949094;-0.04422059;-0.18414894
03-01-06-01-02-01-04.wav;Fearful;0.0020492568;0.39329544;0.46868882;0.13715807;0.04056775;-0.041376635;-0.18334477
03-01-06-01-02-02-04.wav;Fearful;0.002297807;0.35481519;0.48003176;0.13763086;0.037732784;-0.0412306;-0.18202925
03-01-06-02-01-01-04.wav;Fearful;0.006581174;0.5600406;0.37331948;0.10072347;0.026845422;-0.044274207;-0.17465258
03-01-06-02-01-02-04.wav;Fearful;0.0046976935;0.491183;0.4077468;0.12513219;0.034427144;-0.045309536;-0.18259864
03-01-06-02-02-01-04.wav;Fearful;0.002449239;0.4337679;0.39438653;0.119765624;0.03290654;-0.043233197;-0.17919526
03-01-06-02-02-02-04.wav;Fearful;0.0022943432;0.6577702;0.39206207;0.15481573;0.04317282;-0.04195057;-0.18837067
03-01-07-01-01-01-04.wav;Disgust;0.00408078;0.3463533;0.485218;0.15528508;0.04382312;-0.043089353;-0.19147858
03-01-07-01-01-02-04.wav;Disgust;0.004321258;0.3508694;0.51110333;0.163711;0.04696329;-0.04306649;-0.19249098
03-01-07-01-02-01-04.wav;Disgust;0.001990201;0.3538236;0.46665832;0.16843995;0.046792615;-0.04437557;-0.19064094
03-01-07-01-02-02-04.wav;Disgust;0.0017376931;0.6661496;0.43787056;0.14969172;0.04113135;-0.043384623;-0.18514243
03-01-07-02-01-01-04.wav;Disgust;0.0044536674;0.4113676;0.46036416;0.13940242;0.038739726;-0.043288685;-0.18626037
03-01-07-02-01-02-04.wav;Disgust;0.005981063;0.29871666;0.4592167;0.15328167;0.042754177;-0.04366038;-0.18943113
03-01-07-02-02-01-04.wav;Disgust;0.0027358844;0.27550185;0.44045657;0.13916764;0.039475977;-0.042570285;-0.18449935
03-01-07-02-02-02-04.wav;Disgust;0.0032409187;0.3224208;0.40284404;0.14205113;0.039561756;-0.04257266;-0.18374628
03-01-08-01-01-01-04.wav;Surprised;0.0025069145;0.41159853;0.48517635;0.17256206;0.049501847;-0.044219676;-0.19448371
03-01-08-01-01-02-04.wav;Surprised;0.0026359286;0.39707267;0.4607664;0.1559158;0.04341777;-0.043124404;-0.1870048
03-01-08-01-02-01-04.wav;Surprised;0.0027846093;0.4169385;0.43208358;0.15461995;0.044924684;-0.042689383;-0.18760522
03-01-08-01-02-02-04.wav;Surprised;0.0021683038;0.3971716;0.43415582;0.14846954;0.04191934;-0.042544845;-0.18788855
03-01-08-02-01-01-04.wav;Surprised;0.005615037;0.3684678;0.39388716;0.13129017;0.03848243;-0.03992339;-0.17611684
03-01-08-02-01-02-04.wav;Surprised;0.0034801622;0.37020943;0.40644875;0.14687483;0.041560575;-0.041623797;-0.18139309
03-01-08-02-02-01-04.wav;Surprised;0.0017556875;0.47039518;0.41606572;0.15420192;0.045556907;-0.04086274;-0.18410775
03-01-08-02-02-02-04.wav;Surprised;0.0018731919;0.34593663;0.39501837;0.13558511;0.03920304;-0.041905664;-0.18084887
03-01-01-01-01-01-05.wav;Neutral;0.0072226617;0.88373476;0.71547204;0.13964882;0.03699094;-0.04444796;-0.18899988
03-01-01-01-01-02-05.wav;Neutral;0.008207487;0.8515104;0.755723;0.14324395;0.038871396;-0.046355646;-0.1913142
03-01-01-01-02-01-05.wav;Neutral;0.004317328;0.83531046;0.63029593;0.14255257;0.03708042;-0.046189696;-0.1904117
03-01-01-01-02-02-05.wav;Neutral;0.004406578;0.8830393;0.6671469;0.13497613;0.034847636;-0.0483901;-0.18968953
03-01-02-01-01-01-05.wav;Calm;0.008995466;0.84859335;0.76488787;0.13607958;0.03479511;-0.0470842;-0.18581362
03-01-02-01-01-02-05.wav;Calm;0.007636009;0.8776372;0.7702392;0.1330373;0.0342272;-0.047000658;-0.1875101
03-01-02-01-02-01-05.wav;Calm;0.008597842;0.8462656;0.6912244;0.13070644;0.032717846;-0.046497263;-0.18670565
03-01-02-01-02-02-05.wav;Calm;0.0065525873;0.8240162;0.66206914;0.13280281;0.03453213;-0.04815136;-0.19089164
03-01-02-02-01-01-05.wav;Calm;0.008392287;0.83831716;0.7991896;0.13448936;0.035773553;-0.045672547;-0.18690564
03-01-02-02-01-02-05.wav;Calm;0.009576904;0.89348346;0.8246161;0.12550503;0.032628153;-0.04617156;-0.18367562
03-01-02-02-02-01-05.wav;Calm;0.008697302;0.7993778;0.75143147;0.13150981;0.034679472;-0.044885915;-0.18742664
03-01-02-02-02-02-05.wav;Calm;0.0073790876;0.84241045;0.7550039;0.13119754;0.033605944;-0.046805218;-0.18592553
03-01-03-01-01-01-05.wav;Happy;0.0065647485;0.8097103;0.6372041;0.1357608;0.03570088;-0.04542772;-0.18370897
03-01-03-01-01-02-05.wav;Happy;0.006386351;0.8373329;0.6550485;0.1361281;0.0365036;-0.046058077;-0.18359856
03-01-03-01-02-01-05.wav;Happy;0.0028156543;0.861032;0.60633713;0.12967199;0.032389414;-0.04645335;-0.18706428
03-01-03-01-02-02-05.wav;Happy;0.005401303;0.7761775;0.5554643;0.1429503;0.038820855;-0.044363856;-0.18729904
03-01-03-02-01-01-05.wav;Happy;0.0072702793;0.7602617;0.63980204;0.1382638;0.038230624;-0.044811875;-0.18782741
03-01-03-02-01-02-05.wav;Happy;0.005236983;0.7932205;0.6593527;0.14005736;0.03823392;-0.04396195;-0.18292621
03-01-03-02-02-01-05.wav;Happy;0.005449969;0.6617311;0.5565496;0.14971837;0.042242534;-0.042538315;-0.18524699
03-01-03-02-02-02-05.wav;Happy;0.0030474048;0.78289205;0.54413044;0.13168292;0.033275656;-0.04742551;-0.18625931
03-01-04-01-01-01-05.wav;Sad;0.0062850886;0.902178;0.8320826;0.13114712;0.032681353;-0.048692923;-0.18957399
03-01-04-01-01-02-05.wav;Sad;0.010193969;0.8243315;0.75858766;0.15554495;0.044287607;-0.044611033;-0.19209714
03-01-04-01-02-01-05.wav;Sad;0.003790794;0.8918391;0.76120555;0.1356759;0.035974067;-0.049502593;-0.19221571
03-01-04-01-02-02-05.wav;Sad;0.006722364;0.8458891;0.75112504;0.12692308;0.031643663;-0.048016436;-0.19011493
03-01-04-02-01-01-05.wav;Sad;0.007810758;0.8538703;0.7263687;0.12935852;0.031796623;-0.049532723;-0.18886724
03-01-04-02-01-02-05.wav;Sad;0.0070885397;0.8372007;0.77304333;0.13746302;0.03693261;-0.046216227;-0.18904689
03-01-04-02-02-01-05.wav;Sad;0.005698249;0.870145;0.67728376;0.118383445;0.030193944;-0.049253095;-0.18545756
03-01-04-02-02-02-05.wav;Sad;0.004001473;0.90099365;0.71048313;0.15157902;0.040705252;-0.047788996;-0.190579
03-01-05-01-01-01-05.wav;Angry;0.0048624086;0.79846436;0.5470899;0.14345169;0.040520873;-0.043104593;-0.18305531
03-01-05-01-01-02-05.wav;Angry;0.0054043573;0.85241586;0.82683897;0.13337922;0.035241976;-0.04342915;-0.18426993
03-01-05-01-02-01-05.wav;Angry;0.008081136;0.74117893;0.5794024;0.14277625;0.037830457;-0.045276176;-0.18789291
03-01-05-01-02-02-05.wav;Angry;0.0058649345;0.7504625;0.53202295;0.1396958;0.03805534;-0.043882743;-0.18477532
03-01-05-02-01-01-05.wav;Angry;0.004527449;0.78344715;0.49855322;0.13055418;0.037863158;-0.04176114;-0.18005878
03-01-05-02-01-02-05.wav;Angry;0.003405242;0.8190946;0.6611883;0.113260254;0.02916509;-0.045853093;-0.18287459
03-01-05-02-02-01-05.wav;Angry;0.0047359453;0.8077142;0.42781368;0.13286161;0.03658258;-0.04475488;-0.18573444
03-01-05-02-02-02-05.wav;Angry;0.0041443356;0.83337224;0.41383645;0.12697582;0.035942797;-0.043357205;-0.18428002
03-01-06-01-01-01-05.wav;Fearful;0.0050009447;0.8458878;0.6215998;0.13958183;0.039343625;-0.045655366;-0.18901013
03-01-06-01-01-02-05.wav;Fearful;0.00433671;0.82118714;0.63506734;0.14622116;0.038777582;-0.045680385;-0.19001167
03-01-06-01-02-01-05.wav;Fearful;0.0027286415;0.9035268;0.6640109;0.12927292;0.033670317;-0.045984432;-0.1841571
03-01-06-01-02-02-05.wav;Fearful;0.0034937516;0.8353603;0.55685633;0.14769363;0.042625926;-0.044510286;-0.18702696
03-01-06-02-01-01-05.wav;Fearful;0.0030211122;0.76824844;0.5353261;0.12514415;0.034976505;-0.044642694;-0.1827899
03-01-06-02-01-02-05.wav;Fearful;0.0035422766;0.60886556;0.5251102;0.13450433;0.040350545;-0.039011296;-0.17872767
03-01-06-02-02-01-05.wav;Fearful;0.0023249125;0.74394625;0.49599686;0.118332654;0.030195676;-0.045013495;-0.18182006
03-01-06-02-02-02-05.wav;Fearful;0.005391857;0.64007306;0.4694836;0.12355266;0.03290233;-0.045380592;-0.18363577
03-01-07-01-01-01-05.wav;Disgust;0.010479921;0.89393514;0.7217216;0.12450371;0.032249987;-0.045904826;-0.18570475
03-01-07-01-01-02-05.wav;Disgust;0.0077239657;0.8732351;0.65444094;0.11841714;0.030429767;-0.047880538;-0.18695489
03-01-07-01-02-01-05.wav;Disgust;0.006060899;0.87418884;0.5979649;0.12842947;0.03181742;-0.04802126;-0.18759567
03-01-07-01-02-02-05.wav;Disgust;0.006397449;0.8630294;0.58369356;0.12633307;0.031837776;-0.048852272;-0.1894617
03-01-07-02-01-01-05.wav;Disgust;0.006481688;0.8224528;0.6516025;0.13071628;0.03486064;-0.047067367;-0.18803857
03-01-07-02-01-02-05.wav;Disgust;0.0056848247;0.78816;0.5835366;0.13353017;0.035601117;-0.04641627;-0.18655537
03-01-07-02-02-01-05.wav;Disgust;0.009298848;0.7844475;0.5193929;0.12797847;0.033193894;-0.046599347;-0.18750872
03-01-07-02-02-02-05.wav;Disgust;0.011899171;0.6815001;0.539233;0.14159587;0.03991228;-0.04471923;-0.18876341
03-01-08-01-01-01-05.wav;Surprised;0.004534613;0.82726914;0.62326497;0.13301681;0.035730112;-0.0461812;-0.187066
03-01-08-01-01-02-05.wav;Surprised;0.0052849147;0.8071216;0.5753567;0.12622358;0.03308537;-0.04647999;-0.1870758
03-01-08-01-02-01-05.wav;Surprised;0.0024818578;0.8494731;0.5198472;0.14603604;0.038686126;-0.04510348;-0.1876984
03-01-08-01-02-02-05.wav;Surprised;0.0037700965;0.73547417;0.55238;0.13737772;0.0353951;-0.046780568;-0.18878177
03-01-08-02-01-01-05.wav;Surprised;0.005049369;0.75961745;0.66013116;0.13042912;0.03412962;-0.0471574;-0.18897206
03-01-08-02-01-02-05.wav;Surprised;0.004868206;0.77545655;0.7254047;0.13667645;0.037489783;-0.04569191;-0.19014859
03-01-08-02-02-01-05.wav;Surprised;0.002866919;0.83703256;0.50794476;0.13103029;0.033875734;-0.046113536;-0.18736662
03-01-08-02-02-02-05.wav;Surprised;0.0023824295;0.75511295;0.51756984;0.14509648;0.037668638;-0.047136713;-0.19168213
03-01-01-01-01-01-06.wav;Neutral;0.00378742;0.50987643;0.50274694;0.18327038;0.053794987;-0.041514564;-0.19642155
03-01-01-01-01-02-06.wav;Neutral;0.004965455;0.5523903;0.47099486;0.15711606;0.044161387;-0.042478744;-0.1856744
03-01-01-01-02-01-06.wav;Neutral;0.0040413043;0.5569234;0.47042587;0.1440228;0.039996285;-0.04251378;-0.18597598
03-01-01-01-02-02-06.wav;Neutral;0.0032665965;0.53345627;0.4916085;0.16880547;0.048132937;-0.041958477;-0.18976003
03-01-02-01-01-01-06.wav;Calm;0.010054587;0.48858446;0.663086;0.14456742;0.040023606;-0.044560652;-0.18836059
03-01-02-01-01-02-06.wav;Calm;0.009278138;0.6282115;0.77372766;0.14572296;0.040827375;-0.044302784;-0.18968587
03-01-02-01-02-01-06.wav;Calm;0.011580561;0.5712594;0.60581577;0.13711174;0.038612332;-0.043623634;-0.18523222
03-01-02-01-02-02-06.wav;Calm;0.0049383156;0.5168057;0.51243126;0.14465967;0.042764254;-0.041504428;-0.1893425
03-01-02-02-01-01-06.wav;Calm;0.013456617;0.60094076;0.6361179;0.13564941;0.040438924;-0.04093724;-0.18405278
03-01-02-02-01-02-06.wav;Calm;0.009147872;0.44062406;0.56189895;0.16075593;0.047376525;-0.041973557;-0.19164568
03-01-02-02-02-01-06.wav;Calm;0.008147158;0.40504295;0.5367305;0.1509965;0.042562835;-0.045791313;-0.19120936
03-01-02-02-02-02-06.wav;Calm;0.009556042;0.6410924;0.6046222;0.1394463;0.03656898;-0.044111248;-0.18791854
03-01-03-01-01-01-06.wav;Happy;0.0069746985;0.44051993;0.47481364;0.13034733;0.04017849;-0.038165167;-0.17698747
03-01-03-01-01-02-06.wav;Happy;0.011373455;0.3580372;0.4110653;0.12550208;0.03625413;-0.042293213;-0.18112406
03-01-03-01-02-01-06.wav;Happy;0.0026138632;0.52805775;0.41165248;0.14652452;0.0434547;-0.04193185;-0.18761247
03-01-03-01-02-02-06.wav;Happy;0.0040223626;0.5535027;0.4116861;0.13221295;0.038192183;-0.041676767;-0.18350528
03-01-03-02-01-01-06.wav;Happy;0.010689818;0.46208155;0.42643827;0.10576111;0.0294335;-0.039873086;-0.17228787
03-01-03-02-01-02-06.wav;Happy;0.010665208;0.45389906;0.35825613;0.120861396;0.035788935;-0.04131696;-0.1777524
03-01-03-02-02-01-06.wav;Happy;0.006098842;0.7358532;0.40742126;0.105107374;0.030101093;-0.041459873;-0.17623237
03-01-03-02-02-02-06.wav;Happy;0.003043819;0.6526698;0.38775918;0.10013155;0.029276233;-0.03918776;-0.16872163
03-01-04-01-01-01-06.wav;Sad;0.0070903366;0.5976177;0.6026521;0.16680245;0.04790219;-0.044214863;-0.19410309
03-01-04-01-01-02-06.wav;Sad;0.013069883;0.5248625;0.56202155;0.16972895;0.045894884;-0.044361543;-0.1932197
03-01-04-01-02-01-06.wav;Sad;0.004680992;0.47648948;0.49784935;0.1807916;0.051964354;-0.043717533;-0.2002877
03-01-04-01-02-02-06.wav;Sad;0.0041139843;0.5258527;0.5462814;0.15459754;0.04328221;-0.04487045;-0.18784688
03-01-04-02-01-01-06.wav;Sad;0.010124748;0.64745337;0.42512196;0.10989614;0.03141199;-0.040986568;-0.17354189
03-01-04-02-01-02-06.wav;Sad;0.007773784;0.75075215;0.5420734;0.12758797;0.035761025;-0.044643033;-0.1857375
03-01-04-02-02-01-06.wav;Sad;0.009471252;0.5174231;0.4152829;0.12683895;0.036567345;-0.042580593;-0.18242039
03-01-04-02-02-02-06.wav;Sad;0.010704144;0.32128933;0.3785189;0.122170776;0.035817068;-0.042243317;-0.18008769
03-01-05-01-01-01-06.wav;Angry;0.005612842;0.39460075;0.51093376;0.13941507;0.04023618;-0.043405175;-0.19011346
03-01-05-01-01-02-06.wav;Angry;0.010374384;0.7038858;0.53973866;0.12203747;0.032845594;-0.043199476;-0.18454991
03-01-05-01-02-01-06.wav;Angry;0.005107915;0.43400285;0.3865351;0.13105905;0.037354294;-0.043305755;-0.18403906
03-01-05-01-02-02-06.wav;Angry;0.0048211254;0.4245617;0.3816105;0.12657207;0.034805827;-0.043002177;-0.18224938
03-01-05-02-01-01-06.wav;Angry;0.0066323406;0.6052424;0.39546502;0.11699641;0.03502091;-0.0403033;-0.17307384
03-01-05-02-01-02-06.wav;Angry;0.006284483;0.5030937;0.40932658;0.111265;0.032929912;-0.03861064;-0.17259833
03-01-05-02-02-01-06.wav;Angry;0.005678927;0.66535896;0.31136382;0.11425825;0.032810368;-0.040434603;-0.17435329
03-01-05-02-02-02-06.wav;Angry;0.0061731893;0.55435;0.3473102;0.10345749;0.030396761;-0.039869945;-0.16965422
03-01-06-01-01-01-06.wav;Fearful;0.005640656;0.5688203;0.54021204;0.15555778;0.044632174;-0.044090312;-0.19136506
03-01-06-01-01-02-06.wav;Fearful;0.004405683;0.6057071;0.53373516;0.14038439;0.040915526;-0.042142328;-0.18737058
03-01-06-01-02-01-06.wav;Fearful;0.0027978064;0.5853299;0.49426678;0.14749147;0.0445211;-0.039892953;-0.18451536
03-01-06-01-02-02-06.wav;Fearful;0.002924352;0.54363364;0.52969944;0.1409986;0.039693613;-0.045018744;-0.18919702
03-01-06-02-01-01-06.wav;Fearful;0.006433131;0.4959712;0.29801005;0.085421376;0.022071984;-0.04247244;-0.16791533
03-01-06-02-01-02-06.wav;Fearful;0.0076268716;0.3548604;0.31459847;0.08754642;0.024627795;-0.040929794;-0.16557819
03-01-06-02-02-01-06.wav;Fearful;0.0058022323;0.41826823;0.33451208;0.09211743;0.025339602;-0.042271875;-0.16919068
03-01-06-02-02-02-06.wav;Fearful;0.0050191963;0.5693233;0.3287188;0.08021746;0.019172482;-0.043955192;-0.16846636
03-01-07-01-01-01-06.wav;Disgust;0.011816078;0.35904494;0.5086356;0.14716975;0.041028854;-0.044112824;-0.19166183
03-01-07-01-01-02-06.wav;Disgust;0.00557801;0.49135947;0.5610489;0.1281321;0.036678236;-0.04412528;-0.18458809
03-01-07-01-02-01-06.wav;Disgust;0.0023074264;0.4293855;0.5063381;0.1572738;0.04216965;-0.045405146;-0.19646563
03-01-07-01-02-02-06.wav;Disgust;0.009083792;0.3762631;0.45578238;0.12853035;0.035417654;-0.043684907;-0.18275517
03-01-07-02-01-01-06.wav;Disgust;0.0052049565;0.5292228;0.42097718;0.107658185;0.02896711;-0.043984022;-0.1764324
03-01-07-02-01-02-06.wav;Disgust;0.004381327;0.39733297;0.40660295;0.15324965;0.04646416;-0.040746942;-0.1865393
03-01-07-02-02-01-06.wav;Disgust;0.005064349;0.63510704;0.42709556;0.13008459;0.03572458;-0.04355951;-0.18125859
03-01-07-02-02-02-06.wav;Disgust;0.0038620369;0.78566206;0.4866882;0.12203047;0.032378465;-0.045060717;-0.18242039
03-01-08-01-01-01-06.wav;Surprised;0.0043454585;0.5412459;0.5120697;0.16104521;0.04316548;-0.044285495;-0.19128177
03-01-08-01-01-02-06.wav;Surprised;0.0044105435;0.45719483;0.47036594;0.160634;0.046712734;-0.04217651;-0.19111568
03-01-08-01-02-01-06.wav;Surprised;0.0032934628;0.6279921;0.45974174;0.14520942;0.04057341;-0.044040225;-0.18806078
03-01-08-01-02-02-06.wav;Surprised;0.0027483122;0.7393185;0.52975243;0.12386923;0.033400718;-0.04421971;-0.18424045
03-01-08-02-01-01-06.wav;Surprised;0.0051126136;0.48181087;0.49252313;0.15641516;0.045094483;-0.04268294;-0.19064517
03-01-08-02-01-02-06.wav;Surprised;0.0041793957;0.69383556;0.41903004;0.12478934;0.03537622;-0.043504566;-0.1789881
03-01-08-02-02-01-06.wav;Surprised;0.0026389465;0.6223166;0.4139465;0.12009392;0.033762183;-0.045068968;-0.18437976
03-01-08-02-02-02-06.wav;Surprised;0.0029441959;0.48216307;0.4270349;0.123102054;0.035120532;-0.04358245;-0.1808652
03-01-01-01-01-01-07.wav;Neutral;0.006413952;0.55078614;0.6245933;0.15914394;0.046346065;-0.043442175;-0.19273698
03-01-01-01-01-02-07.wav;Neutral;0.006510969;0.6868566;0.6469767;0.14569752;0.040595334;-0.043508843;-0.18693869
03-01-01-01-02-01-07.wav;Neutral;0.004500988;0.46945286;0.5682706;0.15178527;0.044856753;-0.04152127;-0.18698381
03-01-01-01-02-02-07.wav;Neutral;0.0050919782;0.6255533;0.6295862;0.1464326;0.040480286;-0.044596385;-0.18828523
03-01-02-01-01-01-07.wav;Calm;0.005917858;0.6707094;0.6681627;0.14811419;0.041435607;-0.04321718;-0.18645489
03-01-02-01-01-02-07.wav;Calm;0.0055960235;0.5942111;0.65825874;0.1536466;0.04298199;-0.041633554;-0.18679059
03-01-02-01-02-01-07.wav;Calm;0.0051358445;0.8109085;0.68346936;0.13669887;0.035183538;-0.046960555;-0.18805677
03-01-02-01-02-02-07.wav;Calm;0.0043596416;0.69730127;0.582487;0.15413941;0.043942142;-0.04196244;-0.18875568
03-01-02-02-01-01-07.wav;Calm;0.018085483;0.63296205;0.78684604;0.14206877;0.038808294;-0.042818714;-0.18708646
03-01-02-02-01-02-07.wav;Calm;0.016593812;0.5174776;0.6221199;0.12972616;0.035145435;-0.04372654;-0.18466626
03-01-02-02-02-01-07.wav;Calm;0.0071805497;0.5118866;0.6531046;0.13432306;0.03625774;-0.04459792;-0.18454424
03-01-02-02-02-02-07.wav;Calm;0.005862878;0.5535861;0.73281586;0.15757945;0.04491028;-0.041676383;-0.18726148
03-01-03-01-01-01-07.wav;Happy;0.0055115796;0.74998766;0.6422952;0.13534136;0.037921168;-0.04309643;-0.1840188
03-01-03-01-01-02-07.wav;Happy;0.0047124373;0.6148059;0.63823426;0.17466104;0.05270502;-0.040168554;-0.18997985
03-01-03-01-02-01-07.wav;Happy;0.0028193742;0.6922753;0.5686636;0.12531644;0.03499747;-0.042204283;-0.18198457
03-01-03-01-02-02-07.wav;Happy;0.0028193742;0.6922753;0.5686636;0.12531644;0.03499747;-0.042204283;-0.18198457
03-01-03-02-01-01-07.wav;Happy;0.0050702402;0.7634924;0.7718771;0.13690427;0.040348884;-0.03923131;-0.18041798
03-01-03-02-01-02-07.wav;Happy;0.006646913;0.6463345;0.6835346;0.11470994;0.03226388;-0.04305399;-0.1796573
03-01-03-02-02-01-07.wav;Happy;0.006740666;0.6567898;0.641228;0.1449023;0.040899955;-0.04060031;-0.18056847
03-01-03-02-02-02-07.wav;Happy;0.0043069148;0.7724844;0.5769362;0.12062134;0.033553034;-0.040548623;-0.1772253
03-01-04-01-01-01-07.wav;Sad;0.007159914;0.5126371;0.65093565;0.16375902;0.046422865;-0.043089956;-0.19258
03-01-04-01-01-02-07.wav;Sad;0.0065256795;0.67368;0.63612676;0.1678229;0.04913933;-0.04129624;-0.19231193
03-01-04-01-02-01-07.wav;Sad;0.0061863903;0.5494691;0.62505025;0.15860489;0.044516314;-0.04515507;-0.19128673
03-01-04-01-02-02-07.wav;Sad;0.004367259;0.50678045;0.544456;0.14976738;0.043987826;-0.04161872;-0.18557079
03-01-04-02-01-01-07.wav;Sad;0.013286127;0.4062291;0.51369447;0.13693434;0.03997152;-0.040635634;-0.18099965
03-01-04-02-01-02-07.wav;Sad;0.012974521;0.73459494;0.87270707;0.13895954;0.0368239;-0.047006935;-0.18860213
03-01-04-02-02-01-07.wav;Sad;0.007354153;0.7008746;0.9847013;0.1254237;0.03302671;-0.0455973;-0.18299676
03-01-04-02-02-02-07.wav;Sad;0.005792036;0.585701;0.54175323;0.13216515;0.035958797;-0.043795727;-0.18187338
03-01-05-01-01-01-07.wav;Angry;0.0054893764;0.72941405;0.745382;0.1092856;0.027476385;-0.045364667;-0.17783873
03-01-05-01-01-02-07.wav;Angry;0.00583366;0.79631644;0.72828275;0.13205719;0.035359368;-0.044140954;-0.18137015
03-01-05-01-02-01-07.wav;Angry;0.00595081;0.49788544;0.5287504;0.1321333;0.036741205;-0.043837853;-0.18029708
03-01-05-01-02-02-07.wav;Angry;0.0061057704;0.5605128;0.5179252;0.12812145;0.03392897;-0.043229528;-0.18318854
03-01-05-02-01-01-07.wav;Angry;0.004381882;0.8278424;0.7850454;0.11165203;0.028293619;-0.045665976;-0.17840716
03-01-05-02-01-02-07.wav;Angry;0.0066614966;0.8522858;0.79250276;0.08983968;0.018445844;-0.047692284;-0.17418773
03-01-05-02-02-01-07.wav;Angry;0.0044761524;0.8025078;0.4296669;0.10643726;0.02898123;-0.042499904;-0.17437145
03-01-05-02-02-02-07.wav;Angry;0.0045213685;0.780658;0.5605131;0.105003335;0.026797254;-0.04470946;-0.1756354
03-01-06-01-01-01-07.wav;Fearful;0.0055411565;0.7840138;0.713783;0.10616626;0.024116578;-0.047354013;-0.1795104
03-01-06-01-01-02-07.wav;Fearful;0.006232062;0.6344016;0.61265904;0.13716735;0.037730422;-0.04336663;-0.18482125
03-01-06-01-02-01-07.wav;Fearful;0.0032939631;0.588983;0.59001476;0.13312183;0.035585858;-0.04459588;-0.18641676
03-01-06-01-02-02-07.wav;Fearful;0.0032855507;0.3758365;0.57895136;0.15838712;0.04650177;-0.044065572;-0.19222204
03-01-06-02-01-01-07.wav;Fearful;0.0042239884;0.4860842;0.5744739;0.12647048;0.037044473;-0.04155753;-0.17886777
03-01-06-02-01-02-07.wav;Fearful;0.005681853;0.6289035;0.55569404;0.114503264;0.032589413;-0.041293018;-0.17676896
03-01-06-02-02-01-07.wav;Fearful;0.0017954924;0.52896565;0.41320366;0.11066188;0.029912438;-0.043707427;-0.17655155
03-01-06-02-02-02-07.wav;Fearful;0.00196666;0.6446964;0.4516092;0.13882364;0.039635196;-0.040654395;-0.1831157
03-01-07-01-01-01-07.wav;Disgust;0.005060611;0.4870184;0.6222131;0.15308362;0.041785635;-0.046138875;-0.19381587
03-01-07-01-01-02-07.wav;Disgust;0.005165802;0.53638107;0.59667534;0.16037804;0.04731415;-0.042159785;-0.19064322
03-01-07-01-02-01-07.wav;Disgust;0.0033370375;0.71951765;0.6379408;0.13782097;0.03574184;-0.04608723;-0.1883967
03-01-07-01-02-02-07.wav;Disgust;0.0031406023;0.5367607;0.5479799;0.12644729;0.032726027;-0.045355942;-0.18555251
03-01-07-02-01-01-07.wav;Disgust;0.0058420585;0.68947;0.6771831;0.120857574;0.032641847;-0.044216853;-0.1820675
03-01-07-02-01-02-07.wav;Disgust;0.0066584744;0.7177705;0.8116884;0.12770513;0.0351899;-0.045652337;-0.185125
03-01-07-02-02-01-07.wav;Disgust;0.0060435436;0.7125349;0.52812755;0.115138724;0.030160185;-0.047368687;-0.18910076
03-01-07-02-02-02-07.wav;Disgust;0.0050389883;0.51353306;0.5313403;0.1297218;0.03366668;-0.047455158;-0.18844053
03-01-08-01-01-01-07.wav;Surprised;0.0049411715;0.5636109;0.60737896;0.1393498;0.039014082;-0.043584064;-0.18265277
03-01-08-01-01-02-07.wav;Surprised;0.0068394747;0.5447487;0.61541736;0.14504209;0.03985512;-0.04362647;-0.18756719
03-01-08-01-02-01-07.wav;Surprised;0.0040758876;0.66080356;0.5594108;0.13755155;0.036420178;-0.04454323;-0.18355346
03-01-08-01-02-02-07.wav;Surprised;0.004313558;0.6934963;0.57023126;0.1341966;0.036890645;-0.044558987;-0.18457635
03-01-08-02-01-01-07.wav;Surprised;0.0051342156;0.5997212;0.69767976;0.12273024;0.03306154;-0.043551926;-0.18063322
03-01-08-02-01-02-07.wav;Surprised;0.0060197194;0.51873827;0.630953;0.16444427;0.047528274;-0.04214469;-0.19045228
03-01-08-02-02-01-07.wav;Surprised;0.003865368;0.53497285;0.55636555;0.13755004;0.03928094;-0.04233217;-0.18426456
03-01-08-02-02-02-07.wav;Surprised;0.0038237392;0.5494856;0.5533216;0.12651932;0.031237457;-0.0443191;-0.17961428
03-01-01-01-01-01-08.wav;Neutral;0.0044098236;0.8167981;0.62232316;0.12325723;0.031875286;-0.047019195;-0.18672799
03-01-01-01-01-02-08.wav;Neutral;0.0052902275;0.7757289;0.64068;0.12735341;0.032917164;-0.04689271;-0.18703276
